id,news_url,title,tweet_ids,full_text
politifact8005,http://www.cq.com/doc/newsmakertranscripts-4310502,interview on Fox News,1.02123E+18,
politifact8085,http://www.realclearpolitics.com/video/2013/07/27/cnns_don_lemon_bill_oreillys_criticism_of_black_community_doesnt_go_far_enough.html,CNN's Don Lemon: Bill O'Reilly's Criticism Of Black Community "Doesn't Go Far Enough",1.00384E+18,
politifact10348,http://www.eia.gov/cfapps/ipdbproject/IEDIndex3.cfm?tid=50&pid=53&aid=1,International Energy Statistics,1.07211E+18,
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.07147E+18,
politifact1067,"http://www.foxnews.com/story/0,2933,529026,00.html",An Open Letter to 'All Barack Channel',4.43399E+17,
politifact537,https://web.archive.org/web/20080618171108/http://www.barackobama.com:80/2008/06/15/remarks_of_senator_barack_obam_78.php,Change We Can Believe In,1.01033E+18,
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.06138E+18,
politifact677,http://www.foxnews.com/fns/,Fox News Sunday,1.0667E+18,
politifact100,http://thomas.loc.gov/cgi-bin/bdquery/z?d103:HR01025:%7CTOM:/bss/d103query.html,H.R.1025 - 103rd Congress (1993-1994): Brady Handgun Violence Prevention Act,1.06709E+18,
politifact1213,http://www.colbertnation.com/the-colbert-report-videos/250350/september-23-2009/capitalism-s-enemy---michael-moore,The Colbert Report,1.06999E+18,
politifact8085,http://www.realclearpolitics.com/video/2013/07/27/cnns_don_lemon_bill_oreillys_criticism_of_black_community_doesnt_go_far_enough.html,CNN's Don Lemon: Bill O'Reilly's Criticism Of Black Community "Doesn't Go Far Enough",1.00544E+18,
politifact13469,http://www.cnn.com/TRANSCRIPTS/1611/13/sotu.01.html,Transcripts,1.02258E+18,
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.07137E+18,
politifact1612,,Patient Protection and Affordable Care Act,9.54258E+17,
politifact200,http://www.cdc.gov/nchs/data/hestat/prelimbirths05_tables.pdf#1,Resource Not Available,9.96357E+17,
politifact648,,Democratic National Convention Committee,2.4269E+17,
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.01351E+18,
politifact7390,https://web.archive.org/web/20130209000637/http://www.whitehouse.gov/state-of-the-union-2013,State of the Union 2013,1.05737E+18,
politifact384,http://www.youtube.com/watch?v=3gwqEneBKUs,john.he.is,1.06965E+18,
politifact348,http://www.pollingreport.com/C2.htm#Hillary,Political Figures: C (2),1.05527E+18,
politifact239,http://www.ed.gov/about/overview/budget/history/index.html,U.S. Department of Education Budget History,9.89468E+17,
politifact620,http://www.youtube.com/watch?v=xcfkmklTgDs,Obama campaign radio ad,2.60476E+17,
politifact1212,http://www.youtube.com/watch?v=5zrsl8o4ZPo&feature=player_embedded,School kids taught to praise Obama,5082245435,
politifact11399,https://www.youtube.com/watch?v=DZeKdfxI_RA,"""One Hundred Percent"" by Club for Growth Action",1.00527E+18,
politifact200,http://www.cdc.gov/nchs/data/hestat/prelimbirths05_tables.pdf#1,Resource Not Available,1.04867E+18,
politifact13469,http://www.cnn.com/TRANSCRIPTS/1611/13/sotu.01.html,Transcripts,1.06053E+18,
politifact13229,https://www.washingtonpost.com/news/post-politics/wp/2016/01/02/donald-trump-featured-in-new-jihadist-recruitment-video/,Donald Trump featured in new jihadist recruitment video,6.83436E+17,
politifact1180,http://www.nytimes.com/2009/09/10/us/politics/10obama.text.html,Obama’s Health Care Speech to Congress,8.37637E+17,
politifact8005,http://www.cq.com/doc/newsmakertranscripts-4310502,interview on Fox News,1.0213E+18,
politifact2758,https://web.archive.org/web/20101103082821/http://gopleader.gov/News/DocumentSingle.aspx?DocumentID=213442,"In Weekly Republican Address, Boehner Calls For “New Way Forward” Focused on Creating Jobs, Cutting Spending, & Reforming Congress",7.77324E+17,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.02107E+18,
politifact384,http://www.youtube.com/watch?v=3gwqEneBKUs,john.he.is,1.01831E+18,
politifact304,http://www.cnn.com/2008/POLITICS/01/21/debate.transcript/index.html,Part 1 of CNN Democratic presidential debate,7.83321E+17,
politifact11399,https://www.youtube.com/watch?v=DZeKdfxI_RA,"""One Hundred Percent"" by Club for Growth Action",1.00522E+18,
politifact10408,http://www.eia.gov/cfapps/ipdbproject/IEDIndex3.cfm?tid=50&pid=53&aid=1,International Energy Statistics,1.05406E+18,
politifact11399,https://www.youtube.com/watch?v=DZeKdfxI_RA,"""One Hundred Percent"" by Club for Growth Action",1.01292E+18,
politifact8005,http://www.cq.com/doc/newsmakertranscripts-4310502,interview on Fox News,1.02124E+18,
politifact13420,https://youtu.be/EiZW41bVF9I,Las Vegas campaign rally,8.55987E+17,
politifact677,http://www.foxnews.com/fns/,Fox News Sunday,1.01314E+18,
politifact7390,https://web.archive.org/web/20130209000637/http://www.whitehouse.gov/state-of-the-union-2013,State of the Union 2013,9.91404E+17,
politifact11294,http://beta.criticalmention.com/app/#clip/view?16261823/token/01fcf225-63fd-4230-87ff-f018e928e80f,Critical Mention,1.06934E+18,
politifact9512,https://www.youtube.com/watch?v=67ubjGrTipk&feature=youtu.be,Joni Ernst "Promises" Ad,1.00447E+18,
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.01463E+18,
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.01345E+18,
politifact7540,http://www.youtube.com/watch?v=VkRw4EOwY2g&list=PLmqnjF1D2hhaZ0r5hw-0beF9R7oaB9lOt&index=51,CPAC 2013 - Former Governor Sarah Palin (R-AK),4.42759E+17,
politifact8005,http://www.cq.com/doc/newsmakertranscripts-4310502,interview on Fox News,1.06419E+18,
politifact14070,https://democrats-oversight.house.gov/sites/democrats.oversight.house.gov/files/documents/DIA%20to%20OGR%20unclassified%20cover%20letter.pdf,letter to Chaffetz and Cummings,8.76033E+17,
politifact7669,http://www.whitehouse.gov/the-press-office/2013/04/17/statement-president,Statement by the President,1.00111E+18,
politifact1212,http://www.youtube.com/watch?v=5zrsl8o4ZPo&feature=player_embedded,School kids taught to praise Obama,4331518271,
politifact13900,https://twitter.com/RepMaloney/status/842422482518867969,Carolyn B. Maloney on Twitter: "Women's health & wellbeing don’t seem to count in the math of the GOP's merciless #PayMoreForLess healthcare bill. We must not defund @PPFA!… https:,1.01479E+18,
politifact8005,http://www.cq.com/doc/newsmakertranscripts-4310502,interview on Fox News,1.00791E+18,
politifact160,http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=103&session=1&vote=00011,U.S. Senate: U.S. Senate Roll Call Votes 103rd Congress,8.90936E+17,
politifact14036,https://apnews.com/c810d7de280a47e88848b0ac74690c83,Transcript of AP interview with Trump,1.01855E+18,
politifact1180,http://www.nytimes.com/2009/09/10/us/politics/10obama.text.html,Obama’s Health Care Speech to Congress,8.37107E+17,
politifact195,,Uniform Crime Reports,5.32276E+17,
politifact8537,http://web.archive.org/web/20060228220724/http:/energycommerce.house.gov/108/News/02152006_1778.htm,The Committee on Energy and Commerce,7.00867E+17,
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.0209E+18,
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.02403E+18,
politifact100,http://thomas.loc.gov/cgi-bin/bdquery/z?d103:HR01025:%7CTOM:/bss/d103query.html,H.R.1025 - 103rd Congress (1993-1994): Brady Handgun Violence Prevention Act,1.07086E+18,
politifact100,http://thomas.loc.gov/cgi-bin/bdquery/z?d103:HR01025:%7CTOM:/bss/d103query.html,H.R.1025 - 103rd Congress (1993-1994): Brady Handgun Violence Prevention Act,9.95001E+17,
politifact13469,http://www.cnn.com/TRANSCRIPTS/1611/13/sotu.01.html,Transcripts,1.02118E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.0715E+18,
politifact1213,http://www.colbertnation.com/the-colbert-report-videos/250350/september-23-2009/capitalism-s-enemy---michael-moore,The Colbert Report,9.66184E+17,
politifact11294,http://beta.criticalmention.com/app/#clip/view?16261823/token/01fcf225-63fd-4230-87ff-f018e928e80f,Critical Mention,1.00427E+18,
politifact677,http://www.foxnews.com/fns/,Fox News Sunday,1.01314E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.07141E+18,
politifact348,http://www.pollingreport.com/C2.htm#Hillary,Political Figures: C (2),1.02218E+18,
politifact11399,https://www.youtube.com/watch?v=DZeKdfxI_RA,"""One Hundred Percent"" by Club for Growth Action",1.02103E+18,
politifact12751,https://www.census.gov/foreign-trade/statistics/historical/goods.pdf,US Trade in Goods,1.01602E+18,
politifact11294,http://beta.criticalmention.com/app/#clip/view?16261823/token/01fcf225-63fd-4230-87ff-f018e928e80f,Critical Mention,1.00392E+18,
politifact12751,https://www.census.gov/foreign-trade/statistics/historical/goods.pdf,US Trade in Goods,1.01519E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.02026E+18,
politifact7390,https://web.archive.org/web/20130209000637/http://www.whitehouse.gov/state-of-the-union-2013,State of the Union 2013,9.9208E+17,
politifact8005,http://www.cq.com/doc/newsmakertranscripts-4310502,interview on Fox News,1.01942E+18,
politifact677,http://www.foxnews.com/fns/,Fox News Sunday,1.00819E+18,
politifact12751,https://www.census.gov/foreign-trade/statistics/historical/goods.pdf,US Trade in Goods,1.02133E+18,
politifact11294,http://beta.criticalmention.com/app/#clip/view?16261823/token/01fcf225-63fd-4230-87ff-f018e928e80f,Critical Mention,1.00475E+18,
politifact303,,Meet Barack Obama,1.04896E+18,
politifact13469,http://www.cnn.com/TRANSCRIPTS/1611/13/sotu.01.html,Transcripts,1.07075E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.06489E+18,
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.01356E+18,
politifact683,http://www.cbsnews.com/htdocs/pdf/FTN_083108.pdf,Interview with Rudy Giuliani,1.0286E+18,
politifact13469,http://www.cnn.com/TRANSCRIPTS/1611/13/sotu.01.html,Transcripts,1.06236E+18,
politifact7618,http://edition.cnn.com/TRANSCRIPTS/1304/02/cg.01.html,Transcripts,9.79131E+17,
politifact12411,https://iqmediacorp.com/ClipPlayer/?ClipID=76bcc57c-2250-4061-8cd2-b2996a9541c2,iQ media Clip Player,1.04429E+18,
politifact7618,http://edition.cnn.com/TRANSCRIPTS/1304/02/cg.01.html,Transcripts,9.40422E+17,
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.02083E+18,
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.06242E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.07413E+18,
politifact15319,http://docquery.fec.gov/pdf/613/201804159108155613/201804159108155613.pdf#navpanes=0,Federal Election Commission filing,1.07293E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.00549E+18,
politifact12751,https://www.census.gov/foreign-trade/statistics/historical/goods.pdf,US Trade in Goods,1.02126E+18,
politifact7669,http://www.whitehouse.gov/the-press-office/2013/04/17/statement-president,Statement by the President,1.06496E+18,
politifact12773,https://www.washingtonpost.com/news/post-politics/wp/2016/06/13/hillary-clintons-speech-following-the-orlando-shooting/,‘Americans need to stand together’: Hillary Clinton’s remarks following the Orlando shooting,7.42613E+17,
politifact1612,,Patient Protection and Affordable Care Act,9.00309E+17,
politifact7540,http://www.youtube.com/watch?v=VkRw4EOwY2g&list=PLmqnjF1D2hhaZ0r5hw-0beF9R7oaB9lOt&index=51,CPAC 2013 - Former Governor Sarah Palin (R-AK),3.12966E+17,
politifact11115,http://www.nytimes.com/2015/07/24/us/politics/inquiry-is-sought-in-hillary-clinton-email-account.html,Inquiry Sought in Hillary Clinton’s Use of Email,6.2447E+17,
politifact348,http://www.pollingreport.com/C2.htm#Hillary,Political Figures: C (2),1.05521E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.02099E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.01829E+18,
politifact1216,https://web.archive.org/web/20091003005639/http://barackobamaexperiment.com:80/posts/1575,“Dictionary” on President Obama’s Health Care Taxes,1.07369E+18,
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.01391E+18,
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.01134E+18,
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.01381E+18,
politifact3198,http://www.politicsdaily.com/2011/02/06/transcript-of-president-obamas-pre-super-bowl-interview-with-bi/,The latest political news and headlines from D.C. and beyond,7867788312,
politifact8005,http://www.cq.com/doc/newsmakertranscripts-4310502,interview on Fox News,1.0646E+18,
politifact279,http://youtube.com/watch?v=pesbcAei6p8,TPMtv Extra: South Carolina Ronald Reagan Debate,1.00195E+18,
politifact13900,https://twitter.com/RepMaloney/status/842422482518867969,Carolyn B. Maloney on Twitter: "Women's health & wellbeing don’t seem to count in the math of the GOP's merciless #PayMoreForLess healthcare bill. We must not defund @PPFA!… https:,1.01119E+18,
politifact1313,https://web.archive.org/web/20090913221204/http://www.whitehouse.gov:80/the_press_office/Briefing-by-White-House-Press-Secretary-Robert-Gibbs-9/10/09,"Briefing by White House Press Secretary Robert Gibbs, 9/10/09",19427329995,
politifact8629,http://www.aft.org/pdfs/americaneducator/spring2003/TheEarlyCatastrophe.pdf,The early catastrophe,1.01923E+18,
politifact7390,https://web.archive.org/web/20130209000637/http://www.whitehouse.gov/state-of-the-union-2013,State of the Union 2013,1.0563E+18,
politifact5410,http://www.cdc.gov/nchs/data/nvsr/nvsr60/nvsr60_01.pdf,Centers for Disease Control and Prevention,1.04755E+18,
politifact1612,,Patient Protection and Affordable Care Act,9.89876E+17,
politifact348,http://www.pollingreport.com/C2.htm#Hillary,Political Figures: C (2),1.02114E+18,
politifact671,https://web.archive.org/web/20080828144739/http://www.demconvention.com/joe-biden/,Democratic National Convention,9.98286E+17,
politifact12751,https://www.census.gov/foreign-trade/statistics/historical/goods.pdf,US Trade in Goods,1.04955E+18,
politifact7923,https://twitter.com/BarackObama/status/347057653089988608,Barack Obama on Twitter,6.00609E+17,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.05676E+18,
politifact11021,http://www.ams.usda.gov/AMSv1.0/COOL,Country of Origin Labeling (COOL),9.59002E+17,
politifact8005,http://www.cq.com/doc/newsmakertranscripts-4310502,interview on Fox News,1.00326E+18,
politifact8005,http://www.cq.com/doc/newsmakertranscripts-4310502,interview on Fox News,1.0213E+18,
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.02403E+18,
politifact303,,Meet Barack Obama,1.00477E+18,
politifact348,http://www.pollingreport.com/C2.htm#Hillary,Political Figures: C (2),1.02109E+18,
politifact348,http://www.pollingreport.com/C2.htm#Hillary,Political Figures: C (2),1.0211E+18,
politifact13058,http://www.cq.com/doc/newsmakertranscripts-4953962?9,remarks in Philadelphia,9.73287E+17,
politifact100,http://thomas.loc.gov/cgi-bin/bdquery/z?d103:HR01025:%7CTOM:/bss/d103query.html,H.R.1025 - 103rd Congress (1993-1994): Brady Handgun Violence Prevention Act,9.85761E+17,
politifact181,https://web.archive.org/web/20011107072419/http://www.teamster.org:80/01news/hn_010731_3.htm,Teamsters Tout ANWR on Capitol Hill,7.79003E+17,
politifact7669,http://www.whitehouse.gov/the-press-office/2013/04/17/statement-president,Statement by the President,1.0193E+18,
politifact341,http://www.youtube.com/watch?v=Yj3QAzSWVA4,Mike Huckabee: Fried Squirrel Out of a Popcorn Popper,4.26678E+17,
politifact671,https://web.archive.org/web/20080828144739/http://www.demconvention.com/joe-biden/,Democratic National Convention,1.0567E+18,
politifact348,http://www.pollingreport.com/C2.htm#Hillary,Political Figures: C (2),1.0211E+18,
politifact12486,http://www.cq.com/doc/newsmakertranscripts-4901417?5,foreign policy speech,1.05183E+18,
politifact239,http://www.ed.gov/about/overview/budget/history/index.html,U.S. Department of Education Budget History,1.02053E+18,
politifact14920,https://www.ecfr.gov/cgi-bin/text-idx?gp=&SID=b5df8668c5d53fb99d5c5fd1e20c0ab0&mc=true&tpl=/ecfrbrowse/Title05/5tab_02.tpl,eCFR — Code of Federal Regulations,1.01995E+18,
politifact93,,Social Security Trustees Report 2007,1.00532E+18,
politifact8005,http://www.cq.com/doc/newsmakertranscripts-4310502,interview on Fox News,1.02039E+18,
politifact7390,https://web.archive.org/web/20130209000637/http://www.whitehouse.gov/state-of-the-union-2013,State of the Union 2013,1.06038E+18,
politifact11294,http://beta.criticalmention.com/app/#clip/view?16261823/token/01fcf225-63fd-4230-87ff-f018e928e80f,Critical Mention,1.01922E+18,
politifact3198,http://www.politicsdaily.com/2011/02/06/transcript-of-president-obamas-pre-super-bowl-interview-with-bi/,The latest political news and headlines from D.C. and beyond,8.80254E+17,
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.01072E+18,
politifact677,http://www.foxnews.com/fns/,Fox News Sunday,1.05439E+18,
politifact11021,http://www.ams.usda.gov/AMSv1.0/COOL,Country of Origin Labeling (COOL),9.92221E+17,
politifact10348,http://www.eia.gov/cfapps/ipdbproject/IEDIndex3.cfm?tid=50&pid=53&aid=1,International Energy Statistics,6.97457E+17,
politifact11399,https://www.youtube.com/watch?v=DZeKdfxI_RA,"""One Hundred Percent"" by Club for Growth Action",1.06256E+18,
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.06136E+18,
politifact4433,http://www.fedupthebook.com/,"Fed Up! Our Fight to Save America from Washington, by Rick Perry",9.42685E+16,
politifact677,http://www.foxnews.com/fns/,Fox News Sunday,1.01314E+18,
politifact12486,http://www.cq.com/doc/newsmakertranscripts-4901417?5,foreign policy speech,1.04898E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.02088E+18,
politifact677,http://www.foxnews.com/fns/,Fox News Sunday,1.06178E+18,
politifact1731,http://abcnews.go.com/ThisWeek/week-transcript-goolsbee-brown-corker/story?id=10469580&page=2,"This Week' Transcript: Goolsbee, Brown & Corker",1.05924E+18,
politifact1180,http://www.nytimes.com/2009/09/10/us/politics/10obama.text.html,Obama’s Health Care Speech to Congress,9.99719E+17,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.02089E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.0212E+18,
politifact11399,https://www.youtube.com/watch?v=DZeKdfxI_RA,"""One Hundred Percent"" by Club for Growth Action",1.01715E+18,
politifact15319,http://docquery.fec.gov/pdf/613/201804159108155613/201804159108155613.pdf#navpanes=0,Federal Election Commission filing,1.0231E+18,
politifact751,http://elections.nytimes.com/2008/president/debates/transcripts/first-presidential-debate.html,First Presidential Debate,7.80622E+17,
politifact13469,http://www.cnn.com/TRANSCRIPTS/1611/13/sotu.01.html,Transcripts,1.01133E+18,
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.01356E+18,
politifact8005,http://www.cq.com/doc/newsmakertranscripts-4310502,interview on Fox News,1.02298E+18,
politifact200,http://www.cdc.gov/nchs/data/hestat/prelimbirths05_tables.pdf#1,Resource Not Available,1.05509E+18,
politifact195,,Uniform Crime Reports,3.40377E+17,
politifact1216,https://web.archive.org/web/20091003005639/http://barackobamaexperiment.com:80/posts/1575,“Dictionary” on President Obama’s Health Care Taxes,1.05978E+18,
politifact671,https://web.archive.org/web/20080828144739/http://www.demconvention.com/joe-biden/,Democratic National Convention,1.07156E+18,
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.02121E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.02112E+18,
politifact10348,http://www.eia.gov/cfapps/ipdbproject/IEDIndex3.cfm?tid=50&pid=53&aid=1,International Energy Statistics,1.07079E+18,
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.02111E+18,
politifact677,http://www.foxnews.com/fns/,Fox News Sunday,1.00339E+18,
politifact13900,https://twitter.com/RepMaloney/status/842422482518867969,Carolyn B. Maloney on Twitter: "Women's health & wellbeing don’t seem to count in the math of the GOP's merciless #PayMoreForLess healthcare bill. We must not defund @PPFA!… https:,1.00307E+18,
politifact954,https://web.archive.org/web/20050322064340/http://www6.lexisnexis.com:80/publisher/EndUser?Action=UserDisplayFullDocument,LexisNexis(R) Publisher,1.01121E+18,
politifact11399,https://www.youtube.com/watch?v=DZeKdfxI_RA,"""One Hundred Percent"" by Club for Growth Action",1.05674E+18,
politifact13469,http://www.cnn.com/TRANSCRIPTS/1611/13/sotu.01.html,Transcripts,1.07E+18,
politifact751,http://elections.nytimes.com/2008/president/debates/transcripts/first-presidential-debate.html,First Presidential Debate,7.81177E+17,
politifact11294,http://beta.criticalmention.com/app/#clip/view?16261823/token/01fcf225-63fd-4230-87ff-f018e928e80f,Critical Mention,1.06203E+18,
politifact368,http://www.cnn.com/2008/POLITICS/02/21/debate.transcript/,The CNN Democratic presidential debate in Texas,6.88968E+17,
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.02111E+18,
politifact1180,http://www.nytimes.com/2009/09/10/us/politics/10obama.text.html,Obama’s Health Care Speech to Congress,8.37354E+17,
politifact1612,,Patient Protection and Affordable Care Act,1.04886E+18,
politifact11580,http://abcnews.go.com/Politics/full-interview-transcript-president-barack-obama/story?id=35203825,Full Interview Transcript: President Barack Obama,8.21307E+17,
politifact8005,http://www.cq.com/doc/newsmakertranscripts-4310502,interview on Fox News,1.02123E+18,
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.07086E+18,
politifact1212,http://www.youtube.com/watch?v=5zrsl8o4ZPo&feature=player_embedded,School kids taught to praise Obama,4379238731,
politifact285,"http://www.time.com/time/magazine/article/0,9171,810925,00.html",AUTOS: The Dinosaur Hunter,1.04388E+18,
politifact12486,http://www.cq.com/doc/newsmakertranscripts-4901417?5,foreign policy speech,1.02083E+18,
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.02102E+18,
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.02121E+18,
politifact671,https://web.archive.org/web/20080828144739/http://www.demconvention.com/joe-biden/,Democratic National Convention,1.02194E+18,
politifact1213,http://www.colbertnation.com/the-colbert-report-videos/250350/september-23-2009/capitalism-s-enemy---michael-moore,The Colbert Report,1.02098E+18,
politifact1180,http://www.nytimes.com/2009/09/10/us/politics/10obama.text.html,Obama’s Health Care Speech to Congress,8.3851E+17,
politifact195,,Uniform Crime Reports,7.96299E+17,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.02037E+18,
politifact13420,https://youtu.be/EiZW41bVF9I,Las Vegas campaign rally,6.76618E+17,
politifact7618,http://edition.cnn.com/TRANSCRIPTS/1304/02/cg.01.html,Transcripts,9.12465E+17,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.02127E+18,
politifact8119,http://www.cq.com/doc/newsmakertranscripts-4328623,interview with Bloomberg television,5.88714E+16,
politifact11399,https://www.youtube.com/watch?v=DZeKdfxI_RA,"""One Hundred Percent"" by Club for Growth Action",1.06267E+18,
politifact12104,https://medium.com/@RepJoePitts/one-in-four-6665a7ddffd#.owx09xl56,One in Four – Congressman Joe Pitts – Medium,1.02122E+18,
politifact285,"http://www.time.com/time/magazine/article/0,9171,810925,00.html",AUTOS: The Dinosaur Hunter,9.60282E+17,
politifact8005,http://www.cq.com/doc/newsmakertranscripts-4310502,interview on Fox News,1.01974E+18,
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.01807E+18,
politifact10371,http://us3.campaign-archive1.com/?u=468d5dc43334640650b81443f&id=711f7c7ca0&e=6d7cef570b,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1.01967E+18,
politifact11399,https://www.youtube.com/watch?v=DZeKdfxI_RA,"""One Hundred Percent"" by Club for Growth Action",1.06061E+18,
politifact1067,"http://www.foxnews.com/story/0,2933,529026,00.html",An Open Letter to 'All Barack Channel',2899301775,
politifact1201,http://www.msnbc.msn.com/id/32935603/ns/meet_the_press/page/3/,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1.02108E+18,
politifact303,,Meet Barack Obama,1.0045E+18,
politifact677,http://www.foxnews.com/fns/,Fox News Sunday,1.05548E+18,
politifact100,http://thomas.loc.gov/cgi-bin/bdquery/z?d103:HR01025:%7CTOM:/bss/d103query.html,H.R.1025 - 103rd Congress (1993-1994): Brady Handgun Violence Prevention Act,9.81783E+17,
